id,shubetu_id,kokushi_id,school_cd,gakubu_cd,gakka_cd,bunri_type,school_name,school_kananame,gakubu_name,gakka_name
251,1,2,488,292,52F,1,愛知淑徳大学,アイチシユクトクダイガク,交流文化学部,交流文化学科　国際交流・観光専攻
252,1,2,488,292,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,交流文化学部,その他学科
253,1,2,488,299,318,1,愛知淑徳大学,アイチシユクトクダイガク,人間情報学部,人間情報学科
254,1,2,488,299,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,人間情報学部,その他学科
255,1,2,488,323,218,1,愛知淑徳大学,アイチシユクトクダイガク,心理学部,心理学科
256,1,2,488,323,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,心理学部,その他学科
257,1,2,488,353,745,1,愛知淑徳大学,アイチシユクトクダイガク,福祉貢献学部,福祉貢献学科　子ども福祉専攻
258,1,2,488,353,746,1,愛知淑徳大学,アイチシユクトクダイガク,福祉貢献学部,福祉貢献学科　社会福祉専攻
259,1,2,488,353,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,福祉貢献学部,その他学科
260,1,2,488,500,0SX,1,愛知淑徳大学,アイチシユクトクダイガク,グローバル・コミュニケーション学部,グローバル・コミュニケーション学科
261,1,2,488,500,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,グローバル・コミュニケーション学部,その他学科
262,1,2,488,825,32S,1,愛知淑徳大学,アイチシユクトクダイガク,創造表現学部,創造表現学科　建築・インテリアデザイン専攻
263,1,2,488,825,93H,1,愛知淑徳大学,アイチシユクトクダイガク,創造表現学部,創造表現学科　創作表現専攻
264,1,2,488,825,93I,1,愛知淑徳大学,アイチシユクトクダイガク,創造表現学部,創造表現学科　メディアプロデュース専攻
265,1,2,488,825,93J,1,愛知淑徳大学,アイチシユクトクダイガク,創造表現学部,創造表現学科　インテリアデザイン専攻
266,1,2,488,825,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,創造表現学部,その他学科
267,1,2,488,991,HZ8,1,愛知淑徳大学,アイチシユクトクダイガク,その他文系学部,その他学科
268,1,2,488,992,HZ8,2,愛知淑徳大学,アイチシユクトクダイガク,その他理系学部,その他学科
269,0,2,7488,07I,1SJ,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,グローバルカルチャー・コミュニケーション研究科,グローバルカルチャー・コミュニケーション専攻
270,0,2,7488,07I,HZ9,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,グローバルカルチャー・コミュニケーション研究科,その他専攻
271,0,2,7488,197,07O,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,ビジネス研究科,ビジネス専攻
272,0,2,7488,197,HZ9,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,ビジネス研究科,その他専攻
273,0,2,7488,225,61M,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,文化創造研究科,文化創造専攻
274,0,2,7488,225,HZ9,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,文化創造研究科,その他専攻
275,0,2,7488,592,71Y,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,心理医療科学研究科,心理医療科学専攻
276,0,2,7488,592,HZ9,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,心理医療科学研究科,その他専攻
277,0,2,7488,697,743,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,教育学研究科,発達教育専攻
278,0,2,7488,697,HZ9,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,教育学研究科,その他専攻
279,0,2,7488,994,HZ9,1,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,その他文系研究科,その他専攻
280,0,2,7488,995,HZ9,2,愛知淑徳大学大学院,アイチシユクトクダイガクダイガクイン,その他理系研究科,その他専攻
281,1,2,483,1,1,1,愛知大学,アイチダイガク,法学部,法学科
282,1,2,483,1,HZ8,1,愛知大学,アイチダイガク,法学部,その他学科
283,1,2,483,4,17,1,愛知大学,アイチダイガク,経済学部,経済学科
284,1,2,483,4,HZ8,1,愛知大学,アイチダイガク,経済学部,その他学科
285,1,2,483,7,30,1,愛知大学,アイチダイガク,経営学部,経営学科
286,1,2,483,7,4NS,1,愛知大学,アイチダイガク,経営学部,会計ファイナンス学科
287,1,2,483,7,HZ8,1,愛知大学,アイチダイガク,経営学部,その他学科
288,1,2,483,41,203,1,愛知大学,アイチダイガク,文学部,人文社会学科
289,1,2,483,41,218,1,愛知大学,アイチダイガク,文学部,心理学科
290,1,2,483,41,HZ8,1,愛知大学,アイチダイガク,文学部,その他学科
291,1,2,483,71,7A2,1,愛知大学,アイチダイガク,地域政策学部,地域政策学科
292,1,2,483,71,HZ8,1,愛知大学,アイチダイガク,地域政策学部,その他学科
293,1,2,483,145,3Q6,1,愛知大学,アイチダイガク,現代中国学部,現代中国学科
294,1,2,483,145,HZ8,1,愛知大学,アイチダイガク,現代中国学部,その他学科
295,1,2,483,754,70,1,愛知大学,アイチダイガク,国際コミュニケーション学部,国際教養学科
296,1,2,483,754,102,1,愛知大学,アイチダイガク,国際コミュニケーション学部,英語学科
297,1,2,483,754,182,1,愛知大学,アイチダイガク,国際コミュニケーション学部,比較文化学科
298,1,2,483,754,3R0,1,愛知大学,アイチダイガク,国際コミュニケーション学部,言語コミュニケーション学科
299,1,2,483,754,HZ8,1,愛知大学,アイチダイガク,国際コミュニケーション学部,その他学科
300,1,2,483,991,HZ8,1,愛知大学,アイチダイガク,その他文系学部,その他学科
301,1,2,483,992,HZ8,2,愛知大学,アイチダイガク,その他理系学部,その他学科
302,0,2,7483,00S,0OQ,1,愛知大学大学院,アイチダイガクダイガクイン,会計研究科,会計専攻
303,0,2,7483,00S,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,会計研究科,その他専攻
304,0,2,7483,219,4KN,1,愛知大学大学院,アイチダイガクダイガクイン,法務研究科,法務専攻
305,0,2,7483,219,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,法務研究科,その他専攻
306,0,2,7483,702,619,1,愛知大学大学院,アイチダイガクダイガクイン,経営学研究科,経営学専攻
307,0,2,7483,702,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,経営学研究科,その他専攻
308,0,2,7483,714,3G6,1,愛知大学大学院,アイチダイガクダイガクイン,経済学研究科,経済学専攻
309,0,2,7483,714,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,経済学研究科,その他専攻
310,0,2,7483,755,3Y4,1,愛知大学大学院,アイチダイガクダイガクイン,国際コミュニケーション研究科,国際コミュニケーション専攻
311,0,2,7483,755,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,国際コミュニケーション研究科,その他専攻
312,0,2,7483,902,730,1,愛知大学大学院,アイチダイガクダイガクイン,中国研究科,中国研究専攻
313,0,2,7483,902,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,中国研究科,その他専攻
314,0,2,7483,929,2A5,1,愛知大学大学院,アイチダイガクダイガクイン,文学研究科,欧米文化専攻
315,0,2,7483,929,6Z6,1,愛知大学大学院,アイチダイガクダイガクイン,文学研究科,地域社会システム専攻
316,0,2,7483,929,7W6,1,愛知大学大学院,アイチダイガクダイガクイン,文学研究科,日本文化専攻
317,0,2,7483,929,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,文学研究科,その他専攻
318,0,2,7483,942,3U0,1,愛知大学大学院,アイチダイガクダイガクイン,法学研究科,公法学専攻
319,0,2,7483,942,4L2,1,愛知大学大学院,アイチダイガクダイガクイン,法学研究科,私法学専攻
320,0,2,7483,942,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,法学研究科,その他専攻
321,0,2,7483,994,HZ9,1,愛知大学大学院,アイチダイガクダイガクイン,その他文系研究科,その他専攻
322,0,2,7483,995,HZ9,2,愛知大学大学院,アイチダイガクダイガクイン,その他理系研究科,その他専攻
323,1,2,981,7,3MJ,1,愛知東邦大学,アイチトウホウダイガク,経営学部,地域ビジネス学科
324,1,2,981,7,3Y5,1,愛知東邦大学,アイチトウホウダイガク,経営学部,国際ビジネス学科
325,1,2,981,7,HZ8,1,愛知東邦大学,アイチトウホウダイガク,経営学部,その他学科
326,1,2,981,26,14T,1,愛知東邦大学,アイチトウホウダイガク,人間学部,子ども発達学科
327,1,2,981,26,4WS,1,愛知東邦大学,アイチトウホウダイガク,人間学部,人間健康学科
328,1,2,981,26,HZ8,1,愛知東邦大学,アイチトウホウダイガク,人間学部,その他学科
329,1,2,981,77,14T,1,愛知東邦大学,アイチトウホウダイガク,教育学部,子ども発達学科
330,1,2,981,77,HZ8,1,愛知東邦大学,アイチトウホウダイガク,教育学部,その他学科
331,1,2,981,495,4WS,1,愛知東邦大学,アイチトウホウダイガク,人間健康学部,人間健康学科
332,1,2,981,495,HZ8,1,愛知東邦大学,アイチトウホウダイガク,人間健康学部,その他学科
333,1,2,981,991,HZ8,1,愛知東邦大学,アイチトウホウダイガク,その他文系学部,その他学科
334,1,2,981,992,HZ8,2,愛知東邦大学,アイチトウホウダイガク,その他理系学部,その他学科
335,1,2,515,42,202,1,愛知文教大学,アイチブンキヨウダイガク,人文学部,人文学科
336,1,2,515,42,HZ8,1,愛知文教大学,アイチブンキヨウダイガク,人文学部,その他学科
337,1,2,515,991,HZ8,1,愛知文教大学,アイチブンキヨウダイガク,その他文系学部,その他学科
338,1,2,515,992,HZ8,2,愛知文教大学,アイチブンキヨウダイガク,その他理系学部,その他学科
339,0,2,7515,768,4D6,1,愛知文教大学大学院,アイチブンキヨウダイガクダイガクイン,国際文化研究科,国際文化専攻
340,0,2,7515,768,HZ9,1,愛知文教大学大学院,アイチブンキヨウダイガクダイガクイン,国際文化研究科,その他専攻
341,0,2,7515,994,HZ9,1,愛知文教大学大学院,アイチブンキヨウダイガクダイガクイン,その他文系研究科,その他専攻
342,0,2,7515,995,HZ9,2,愛知文教大学大学院,アイチブンキヨウダイガクダイガクイン,その他理系研究科,その他専攻
343,1,2,496,23,226,1,愛知みずほ大学,アイチミズホダイガク,人間科学部,人間科学科
344,1,2,496,23,42R,1,愛知みずほ大学,アイチミズホダイガク,人間科学部,心身健康科学科
345,1,2,496,23,HZ8,1,愛知みずほ大学,アイチミズホダイガク,人間科学部,その他学科
346,1,2,496,991,HZ8,1,愛知みずほ大学,アイチミズホダイガク,その他文系学部,その他学科
347,1,2,496,992,HZ8,2,愛知みずほ大学,アイチミズホダイガク,その他理系学部,その他学科
348,0,2,7496,823,42U,1,愛知みずほ大学大学院,アイチミズホダイガクダイガクイン,人間科学研究科,心身健康科学専攻
349,0,2,7496,823,HZ9,1,愛知みずほ大学大学院,アイチミズホダイガクダイガクイン,人間科学研究科,その他専攻
350,0,2,7496,994,HZ9,1,愛知みずほ大学大学院,アイチミズホダイガクダイガクイン,その他文系研究科,その他専攻
351,0,2,7496,995,HZ9,2,愛知みずほ大学大学院,アイチミズホダイガクダイガクイン,その他理系研究科,その他専攻
352,1,1,25,655,H14,2,会津大学,アイヅダイガク,コンピュータ理工学部,コンピュータ理工学科
353,1,1,25,655,HZ8,2,会津大学,アイヅダイガク,コンピュータ理工学部,その他学科
354,1,1,25,991,HZ8,1,会津大学,アイヅダイガク,その他文系学部,その他学科
355,1,1,25,992,HZ8,2,会津大学,アイヅダイガク,その他理系学部,その他学科
356,0,1,7025,654,H0Q,2,会津大学大学院,アイヅダイガクダイガクイン,コンピュータ理工学研究科,コンピュータ・情報システム学専攻
357,0,1,7025,654,HEM,2,会津大学大学院,アイヅダイガクダイガクイン,コンピュータ理工学研究科,情報技術・プロジェクトマネジメント専攻
358,0,1,7025,654,HZ9,2,会津大学大学院,アイヅダイガクダイガクイン,コンピュータ理工学研究科,その他専攻
359,0,1,7025,994,HZ9,1,会津大学大学院,アイヅダイガクダイガクイン,その他文系研究科,その他専攻
360,0,1,7025,995,HZ9,2,会津大学大学院,アイヅダイガクダイガクイン,その他理系研究科,その他専攻
361,1,2,267,194,06Y,2,藍野大学,アイノダイガク,医療保健学部,臨床工学科
362,1,2,267,194,4G4,1,藍野大学,アイノダイガク,医療保健学部,作業療法学科
